"","m.id","cohesion"
"1","951",1
"2","1344",1
"3","1584",1
"4","1591",0.928571428571429
"5","1712",0.421686746987952
"6","1770",0.785714285714286
"7","1885",0.989690721649485
"8","1918",1
"9","2016",0.95
"10","2028",0.928571428571429
"11","2035",0.929824561403509
"12","2053",1
"13","2059",0.961538461538462
"14","2079",1
"15","2114",0.851851851851852
"16","2217",1
"17","2240",0.789473684210526
"18","2275",0.933333333333333
"19","2298",0.875
"20","2322",0.974358974358974
"21","2345",0.981818181818182
"22","2381",1
"23","2397",0.1
"24","2412",1
"25","2426",0.91304347826087
"26","2432",1
"27","2436",0.941176470588235
"28","2441",1
"29","2444",1
"30","2448",1
"31","2460",0.8125
"32","2466",1
"33","2476",0.878787878787879
"34","2477",0.976190476190476
"35","2493",0.9375
"36","2512",0.769230769230769
"37","2516",1
"38","2541",0.964285714285714
"39","2551",0.679245283018868
"40","2569",0.930232558139535
"41","2572",1
"42","2577",1
"43","2595",0.97752808988764
"44","2600",0.933333333333333
"45","2607",0.944444444444444
"46","2612",0.96551724137931
"47","2616",0.916666666666667
"48","2623",0.625
"49","2657",0.846153846153846
"50","2668",0.85
"51","2694",1
"52","2700",0.869565217391304
"53","2703",1
"54","2719",0.818181818181818
"55","2724",1
"56","2725",1
"57","2726",1
"58","2731",0.95
"59","2759",1
"60","2789",0.566037735849057
"61","2816",0.766666666666667
"62","2832",1
"63","2834",0.564102564102564
"64","2838",1
"65","2845",0.9
"66","2850",0.433333333333333
"67","2851",0.933333333333333
"68","2861",0.956521739130435
"69","2863",0.952380952380952
"70","2880",0.675675675675676
"71","2881",0.961538461538462
"72","2883",1
"73","2887",0.85
"74","2888",0.875
"75","2894",1
"76","2899",0.875
"77","2900",0.875
"78","2910",0.839285714285714
"79","2911",0.988636363636364
"80","2917",1
"81","2923",0.696428571428571
"82","2930",0.352941176470588
"83","2934",1
"84","2943",0.991379310344828
"85","2964",0.888888888888889
"86","2965",0.818181818181818
"87","2969",0.878787878787879
"88","2976",0.821428571428571
"89","2980",1
"90","2983",0.928571428571429
"91","2986",0.142857142857143
"92","2989",0.857142857142857
"93","2990",0.9375
"94","2992",0.769230769230769
"95","2999",1
"96","3000",0.954545454545455
"97","3001",1
"98","3002",0.914285714285714
"99","3003",1
"100","3013",1
"101","3014",0.833333333333333
"102","3018",0.875
"103","3022",0.930232558139535
"104","3024",1
"105","3030",0.9375
"106","3041",0.890909090909091
"107","3047",0.552631578947368
"108","3048",1
"109","3049",0.9
"110","3053",0.75
"111","3057",1
"112","3074",0.876712328767123
"113","3078",0.897959183673469
"114","3084",0.76
"115","3096",1
"116","3108",0.990196078431373
"117","3118",0.441176470588235
"118","3119",1
"119","3120",0.964912280701754
"120","3134",0.972602739726027
"121","3136",0.941176470588235
"122","3141",0.923076923076923
"123","3146",0.916666666666667
"124","3147",0.884615384615385
"125","3152",0.815126050420168
"126","3153",0.857142857142857
"127","3156",1
"128","3162",1
"129","3170",1
