"","m.id","cohesion"
"1","2477",1
"2","2551",0.875
"3","2557",0.944444444444444
"4","2581",0.8
"5","2612",1
"6","2699",0.75
"7","2719",0.444444444444444
"8","2757",0
"9","2850",0.727272727272727
"10","2861",0.894736842105263
"11","2885",0.956521739130435
"12","2936",0.736842105263158
"13","2943",1
"14","2989",1
"15","3041",1
"16","3084",1
"17","3091",0.5625
"18","3104",1
"19","3119",0.666666666666667
"20","3125",1
"21","3147",1
"22","3158",0.933333333333333
"23","3165",1
"24","3172",1
"25","3179",0.903225806451613
"26","3219",1
"27","3262",1
"28","3276",0.95
"29","3346",1
"30","3415",1
"31","3419",0.944444444444444
"32","3430",0.642857142857143
"33","3441",0.923076923076923
"34","3448",0.933333333333333
"35","3465",1
"36","3467",1
"37","3502",1
"38","3538",0.90625
"39","3542",1
"40","3550",1
"41","3608",0.916666666666667
"42","3613",0.941176470588235
"43","3616",0.416666666666667
"44","3617",0.916666666666667
"45","3625",0.75
"46","3641",1
"47","3659",0.88
"48","3710",1
"49","3715",1
"50","3718",1
"51","3768",0.9
"52","3781",1
"53","3783",0.8
"54","3788",0.857142857142857
"55","3804",0.75
"56","3812",0.782608695652174
"57","3822",0.952380952380952
"58","3834",0.727272727272727
"59","3841",0.92
"60","3880",0.5625
"61","3885",1
"62","3897",0.944444444444444
"63","3901",0.923076923076923
"64","3903",0.736842105263158
"65","3914",0.65
"66","3915",1
"67","3916",1
"68","3919",1
"69","3929",1
"70","3943",1
"71","3954",1
"72","3955",0.928571428571429
"73","3957",0.964285714285714
"74","3958",1
"75","3964",0.9375
"76","3977",1
"77","3978",0.894736842105263
"78","3984",1
"79","3990",1
"80","3991",1
"81","3995",0.857142857142857
"82","4004",1
"83","4010",0.95
"84","4016",1
"85","4026",0.80952380952381
"86","4029",0.8125
"87","4051",0.962962962962963
"88","4058",1
"89","4065",0.888888888888889
"90","4076",0.875
"91","4101",0.833333333333333
"92","4102",1
"93","4120",1
"94","4122",0.941176470588235
"95","4128",1
"96","4141",0.666666666666667
"97","4143",1
"98","4144",0.875
"99","4148",0.956521739130435
"100","4158",0.888888888888889
"101","4160",0.166666666666667
"102","4190",0.619047619047619
"103","4191",0.833333333333333
"104","4200",0.952380952380952
"105","4201",1
"106","4204",0.857142857142857
"107","4205",1
"108","4208",0.909090909090909
"109","4214",0.894736842105263
"110","4217",1
"111","4218",0.521739130434783
"112","4219",0.85
"113","4223",0.964285714285714
"114","4226",0.85
"115","4229",0.928571428571429
"116","4232",0.8
"117","4235",1
"118","4236",1
"119","4240",0.9
"120","4241",1
"121","4245",1
"122","4250",0.5
"123","4253",1
"124","4263",0.761904761904762
"125","4266",1
"126","4273",1
"127","4284",0.8
"128","4287",0.833333333333333
"129","4288",0.703703703703704
"130","4294",0.925925925925926
"131","4300",1
"132","4303",1
"133","4304",0.95
"134","4307",0.9
"135","4309",0.966666666666667
"136","4311",0.818181818181818
"137","4315",0.857142857142857
"138","4330",1
"139","4333",0.888888888888889
"140","4338",0.96875
"141","4339",0.68
"142","4360",0.941176470588235
"143","4377",0.916666666666667
"144","4382",0.888888888888889
"145","4387",0.928571428571429
"146","4393",0.846153846153846
"147","4399",0.904761904761905
"148","4401",0.95
"149","4414",0.933333333333333
"150","4418",0.958333333333333
"151","4420",0.962962962962963
"152","4432",0.9
"153","4433",1
"154","4435",0.846153846153846
"155","4438",0.941176470588235
"156","4439",1
"157","4448",0.923076923076923
"158","4449",1
"159","4453",0.945945945945946
"160","4457",0.962962962962963
"161","4459",0.8
"162","4460",0.952380952380952
"163","4461",0.944444444444444
"164","4465",1
"165","4468",0.5
"166","4470",0.862068965517241
"167","4476",0.95
"168","4482",1
"169","4486",0.464285714285714
"170","4491",0.875
"171","4493",0.75
"172","4495",0.647058823529412
"173","4497",1
"174","4501",0.892857142857143
"175","4511",0.8
"176","4514",0.714285714285714
"177","4515",0.9375
"178","4518",0.91304347826087
"179","4522",0.842105263157895
"180","4524",0.909090909090909
"181","4526",0.870967741935484
"182","4527",0.740740740740741
"183","4528",1
"184","4529",0.941176470588235
"185","4530",0.826086956521739
"186","4538",1
"187","4539",0.461538461538462
"188","4540",1
"189","4541",1
"190","4543",0.84375
"191","4546",0.615384615384615
"192","4547",0.904761904761905
"193","4548",0.916666666666667
"194","4551",0.454545454545455
"195","4553",0.80952380952381
"196","4554",0.733333333333333
"197","4558",0.807692307692308
"198","4566",1
"199","4567",0.904761904761905
"200","4571",0.894736842105263
"201","4577",1
"202","4578",1
"203","4579",0.909090909090909
"204","4581",1
"205","4583",0.95
"206","4584",1
"207","4588",0.888888888888889
"208","4590",1
"209","4592",0.92
"210","4594",1
"211","4596",0.9
"212","4598",0.952380952380952
"213","4606",1
"214","4608",0.9
"215","4622",1
"216","4629",1
"217","4636",0.818181818181818
"218","4638",1
"219","4653",0.870967741935484
"220","4656",0.894736842105263
"221","4657",0.4
"222","4659",0.583333333333333
"223","4664",0.583333333333333
"224","4667",0.947368421052632
"225","4672",0.954545454545455
"226","4684",1
"227","4696",1
"228","4703",0.944444444444444
"229","4705",1
"230","4706",0.956521739130435
"231","4707",0.888888888888889
"232","4708",1
"233","4710",0.884615384615385
"234","4728",1
"235","4732",0.75
"236","4733",0.814814814814815
"237","4734",0.5625
"238","4738",0.88
"239","4739",0.896551724137931
"240","4741",0.25
"241","4742",0.8
"242","4746",0.875
"243","4751",0.84
