"","m.id","cohesion"
"1","2345",0.333333333333333
"2","2431",0.666666666666667
"3","2699",0
"4","2885",0.897435897435897
"5","2932",0.866666666666667
"6","2943",0.976525821596244
"7","2989",0.82078853046595
"8","3010",0.911111111111111
"9","3041",0.961783439490446
"10","3091",0.9296875
"11","3104",0.997300944669366
"12","3147",0.842696629213483
"13","3165",0.958333333333333
"14","3179",0.968965517241379
"15","3276",0.965779467680608
"16","3346",0.907894736842105
"17","3415",0.908675799086758
"18","3430",0.826530612244898
"19","3441",0.978723404255319
"20","3448",0.780645161290323
"21","3467",0.969111969111969
"22","3538",0.689922480620155
"23","3542",1
"24","3550",0.985835694050991
"25","3608",0.916666666666667
"26","3616",0.189655172413793
"27","3617",0.95166163141994
"28","3625",0.96078431372549
"29","3641",0.836283185840708
"30","3710",1
"31","3715",0.89171974522293
"32","3718",1
"33","3768",0.72
"34","3781",0.998417721518987
"35","3783",0.897260273972603
"36","3788",0.878688524590164
"37","3806",0.857142857142857
"38","3812",0.96875
"39","3822",0.829581993569132
"40","3880",0.953703703703704
"41","3885",0.938566552901024
"42","3897",0.878504672897196
"43","3914",0.875
"44","3915",0.863636363636364
"45","3916",0.929245283018868
"46","3943",0.925742574257426
"47","3954",0.954954954954955
"48","3955",0.797101449275362
"49","3957",1
"50","3964",0.817567567567568
"51","3966",1
"52","3977",0.996747967479675
"53","3978",0.858823529411765
"54","3984",0.99496644295302
"55","3989",0.763157894736842
"56","3990",0.911242603550296
"57","3996",0.923857868020305
"58","4004",0.880503144654088
"59","4026",0.822222222222222
"60","4029",0.857142857142857
"61","4051",0.927113702623907
"62","4065",0.589655172413793
"63","4076",0.854961832061069
"64","4101",0.680851063829787
"65","4120",1
"66","4122",0.947368421052632
"67","4128",0.910714285714286
"68","4135",0.809644670050761
"69","4143",1
"70","4144",0.699819168173599
"71","4148",0.943217665615142
"72","4152",0.91231732776618
"73","4154",0.930894308943089
"74","4191",0.728
"75","4200",0.943548387096774
"76","4201",0.913978494623656
"77","4205",0.8125
"78","4208",0.945945945945946
"79","4214",0.790613718411552
"80","4217",1
"81","4218",0.998427672955975
"82","4219",0.893258426966292
"83","4223",0.764150943396226
"84","4226",0.852842809364548
"85","4232",0.862433862433862
"86","4235",0.987096774193548
"87","4236",0.9375
"88","4245",0.947019867549669
"89","4250",0.862068965517241
"90","4253",0.997264021887825
"91","4259",0.941176470588235
"92","4260",0.974025974025974
"93","4263",0.852216748768473
"94","4265",0.86046511627907
"95","4273",0.993464052287582
"96","4280",0.744125326370757
"97","4287",0.944099378881988
"98","4288",0.748633879781421
"99","4294",0.926315789473684
"100","4300",0.987566607460036
"101","4304",0.849462365591398
"102","4307",0.820338983050847
"103","4309",0.933962264150943
"104","4311",0.944444444444444
"105","4312",0.841628959276018
"106","4315",0.970588235294118
"107","4333",0.909090909090909
"108","4334",0.975728155339806
"109","4339",0.435028248587571
"110","4377",0.742980561555076
"111","4382",0.99504132231405
"112","4387",0.958333333333333
"113","4393",0.913978494623656
"114","4399",0.801526717557252
"115","4414",1
"116","4418",0.886178861788618
"117","4420",0.961389961389961
"118","4433",0.865591397849462
"119","4435",0.814569536423841
"120","4438",0.832089552238806
"121","4448",0.839285714285714
"122","4457",0.618055555555556
"123","4459",0.78974358974359
"124","4460",0.865591397849462
