"","m.id","cohesion"
"1","1584",1
"2","1671",1
"3","1791",0.976744186046512
"4","1885",1
"5","2016",1
"6","2028",0.849056603773585
"7","2144",0.905172413793103
"8","2381",1
"9","2399",0.950617283950617
"10","2431",1
"11","2432",1
"12","2470",0.580952380952381
"13","2477",0.938775510204082
"14","2551",0.7109375
"15","2557",0.881944444444444
"16","2581",0.846153846153846
"17","2598",0.508196721311475
"18","2607",0.907407407407407
"19","2612",0.982758620689655
"20","2639",0.883720930232558
"21","2699",0.702857142857143
"22","2719",0.724137931034483
"23","2741",0.887931034482759
"24","2757",0.819672131147541
"25","2850",0.694444444444444
"26","2861",0.906976744186046
"27","2874",0.933085501858736
"28","2885",0.816455696202532
"29","2887",1
"30","2936",0.872727272727273
"31","2943",1
"32","2975",0.939814814814815
"33","2976",0.892857142857143
"34","2989",0.579710144927536
"35","3010",0.825688073394495
"36","3030",0.456521739130435
"37","3041",0.99562363238512
"38","3068",0.981481481481482
"39","3078",0.846534653465347
"40","3082",0.928571428571429
"41","3084",0.771739130434783
"42","3091",0.78125
"43","3104",1
"44","3119",0.826086956521739
"45","3120",0.934210526315789
"46","3122",1
"47","3125",0.911764705882353
"48","3134",0.93953488372093
"49","3147",0.697916666666667
"50","3165",0.902173913043478
"51","3166",1
"52","3171",1
"53","3172",0.905660377358491
"54","3241",1
"55","3252",0.557142857142857
"56","3262",1
"57","3263",0.4
"58","3276",0.844444444444444
"59","3277",0.5
"60","3294",0.222222222222222
"61","3313",0.387341772151899
"62","3346",0.997530864197531
"63","3415",0.99815157116451
"64","3419",0.805194805194805
"65","3430",0.666666666666667
"66","3441",0.961538461538462
"67","3448",0.662650602409639
"68","3460",0.582887700534759
"69","3465",0.739583333333333
"70","3472",0.612987012987013
"71","3475",0.69140625
"72","3476",0.468992248062016
"73","3502",1
"74","3518",0.995689655172414
"75","3538",0.789617486338798
"76","3539",0.75
"77","3551",1
"78","3565",0.604904632152589
"79","3567",1
"80","3575",0.908333333333333
"81","3608",0.369369369369369
"82","3613",0.941935483870968
"83","3616",0.260416666666667
"84","3617",0.948051948051948
"85","3625",0.955414012738854
"86","3641",0.751633986928105
"87","3670",0.863247863247863
"88","3686",0.971428571428571
"89","3703",0.566666666666667
"90","3715",0.900709219858156
"91","3739",0.585365853658537
"92","3740",0.904761904761905
"93","3768",0.525
"94","3781",1
"95","3783",0.727272727272727
"96","3788",0.751243781094527
"97","3804",0.78
"98","3806",0.646258503401361
"99","3812",0.557894736842105
"100","3822",0.857723577235772
"101","3834",0.880733944954128
"102","3841",0.755244755244755
"103","3873",0.666666666666667
"104","3880",0.7875
"105","3884",0.898550724637681
"106","3885",0.920212765957447
"107","3897",0.935714285714286
"108","3901",0.733644859813084
"109","3902",0.596045197740113
"110","3903",0.436936936936937
"111","3907",1
"112","3914",0.974683544303797
"113","3915",0.901639344262295
"114","3916",0.814814814814815
"115","3919",0.766990291262136
"116","3929",0.89010989010989
"117","3943",0.850931677018634
"118","3946",0.660714285714286
"119","3948",1
"120","3951",0.793650793650794
"121","3954",0.872549019607843
"122","3955",0.75
"123","3958",0.956521739130435
"124","3959",0.940366972477064
"125","3962",0.296146044624746
"126","3964",0.679197994987469
"127","3966",0.698360655737705
"128","3970",0.906354515050167
"129","3977",0.53921568627451
"130","3978",0.556701030927835
"131","3984",1
"132","3990",1
"133","3991",0.784615384615385
"134","3995",0.570397111913357
"135","3996",0.855172413793103
"136","3998",0.727272727272727
"137","4003",0.993243243243243
"138","4004",1
"139","4007",0.941176470588235
"140","4008",0.529411764705882
"141","4010",0.983240223463687
"142","4016",1
"143","4022",0.887096774193548
"144","4024",0.493506493506494
"145","4026",0.630573248407643
"146","4028",0.672897196261682
"147","4029",0.625
"148","4032",1
"149","4035",0.916666666666667
"150","4041",1
"151","4051",0.908759124087591
"152","4052",0.95959595959596
"153","4058",0.855263157894737
"154","4059",0.256521739130435
"155","4076",0.76
"156","4084",0.98494623655914
"157","4101",0.957894736842105
"158","4102",0.660130718954248
"159","4117",1
"160","4120",0.993769470404984
"161","4122",0.851174934725849
"162","4128",0.745874587458746
"163","4136",0.722222222222222
"164","4141",0.778145695364238
"165","4143",0.930835734870317
"166","4144",0.801857585139319
"167","4148",1
"168","4158",0.56687898089172
"169","4159",0.5
"170","4160",0.863636363636364
"171","4166",0.636363636363636
"172","4179",0.930851063829787
"173","4183",0.275
"174","4188",0.66120218579235
"175","4190",0.3625
"176","4191",0.372340425531915
